row_id,reference_id,material_description,source,material,erm,hash,material_type,placeholder,material_iri,material_synthesis_characterization_quote,s,p,o,s_iri,o_iri,quote,original_study,citesAsSourceDocument,model_cell,model_cell_iri,organism,organism_iri,organism_age,manufacturer_cell,exposure_time,exposure_time_units,exposure_time_units_iri,dose,dose_units,dose_units_iri,exposure_route,endpoint,endpoint_iri,endpoint_measurement,qualifier,qualifier_value,endpoint_units,assay_equipment,assay_iri,assay,"primary_size_descriptor__(ecd,_feret_diameter_,_length)",primary_size_descriptor_iri,primary_size,primary_size_quote,primary_size,primary_size_qualifier,primary_size_qualifier_value,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,bundle_diameter,bundle_diameter_quote,bundle_diameter_qualifier,bundle_diameter_qualifier_value,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,bundle_diameter_instrument,nominal_size,nominal_size_unit,nominal_size_qualifier,nominal_size_qualifier_value,average_grain_size,average_grain_size_qualifier,average_grain_size_qualifier_value,average_grain_size_unit,agglomerate_size,agglomerate_size_unit,agglomerate_size_qualifier,agglomerate_size_qualifier_value,agglomerate_size_method,aggregate_size,aggregate_size_qualifier,aggregate_size_unit,aggregate_size_medium,aggregate_size_qualifier_value,aggregate_size_instrument,aggregate_size_method,diameter_qualifier,diameter_qualifier_value,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_qualifier_value,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodymanic_diameter_method,hydrodymanic_diameter_method_iri,hydrodynamic_diameter_instrument,shape,shape_method,surface_area,surface_area_qualifier,surface_area_qualifier_value,surface_area_unit,normalized_surface_area,surface_area_method,surface_area_instrument,zeta_potential,zeta_potential_qualifier,zeta_potential_qualifier_value,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,zeta_potential_ph,zeta_potential_sd,dispersant/coating/functionalization,dissolution,porosity_qualifier,porosity,porosity_instrument,porosity_qualifier_value,porosity_unit,dissolution_method,purity,purity_unit,purity_method,metal_impurities_type,metal_impurities,metal_impurities_unit,metal_impurities_method,metal_impurities_instrument,pah_impurities,pah_impurities_unit,pah_impurities_method,pah_impurities_instrument,endotoxin_impurities,endotoxin_impurities_unit,endotoxin_impurities_instrument,endotoxins_impurities_instrument,crystal_structure,crystal_structure_instrument,polidispersity_index_(%),doping,polidispersity_index_instrument
190,32,#N/A,https://doi.org/10.1186/1743-8977-9-4,TiO232,ERM:745737,745737,TiO2,#N/A,#N/A,#N/A,photocatalytic activity,negatively_correlates,embedding in paint matrix,http://purl.enanomapper.org/onto/ENM_8000316,http://purl.enanomapper.net/onto/ENM_9010524,"Pulmonary inflammation and DNA damage and hepatic histopathology were not changed in mice instilled with sanding dust from NanoTiO2 paint compared to paint without NanoTiO2. However, pure NanoTiO2 caused greater inflammation than NanoTiO2 embedded in the paint matrix.",TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,32,#N/A,https://doi.org/10.1186/1743-8977-9-4,TiO232,ERM:745737,745737,TiO2,#N/A,#N/A,#N/A,photocatalytic activity,negatively_correlates,embedding in paint matrix,http://purl.enanomapper.org/onto/ENM_8000316,http://purl.enanomapper.net/onto/ENM_9010524,toxicity of NanoTiO2 was reduced by inclusion into a paint matrix,TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,33,TiO2:SiO2,https://doi.org/10.3389/fchem.2021.738969,TiO2:SiO233,ERM:720261,720261,TiO2:SiO2,#N/A,#N/A,#N/A,mesoporous structure,positively_correlates,dispersion,http://purl.enanomapper.net/onto/ENM_1905906,http://purl.bioontology.org/ontology/npo#NPO_1969,"According to the nitrogen adsorption-desorption isotherms (Figures 5A,B; Table 3), the TiO2/SiO2 Nc (15%) with a mesoporous structure and large surface area (132.9 m2/g) makes their ability to well-dispersed and interact with binder (liquid glass) and extender pigments, which lead to the formation of isolate nanoparticles of W silicate coating This is an important feature indicating that W silicate coating with adding TiO2/SiO2 Nc (15%) has the potential to be photocatalytic and bactericidal materials.",TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,33,95%TiO2:SiO2,https://doi.org/10.3389/fchem.2021.738969,TiO2:SiO233,ERM:720261,720261,TiO2:SiO2,#N/A,#N/A,#N/A,silica coating,negatively_correlates,size,http://purl.enanomapper.net/onto/ENM_3733911,http://purl.org/obo/owl/PATO#PATO_0000117,The anatase grain size decreases from 20.0 to 18.2 nm when the SiO2 content increases from 0 to 50%.,TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,33,90%TiO2:SiO2,https://doi.org/10.3389/fchem.2021.738969,TiO2:SiO233,ERM:720261,720261,TiO2:SiO2,#N/A,#N/A,#N/A,silica coating,negatively_correlates,size,http://purl.enanomapper.net/onto/ENM_3733911,http://purl.org/obo/owl/PATO#PATO_0000117,"Besides, the adding of SiO2 into TiO2 could retard the growth of nanoparticles and reduce the anatase grain size from 20.0 to 18.2 nm. ",TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,33,85%TiO2:SiO2,https://doi.org/10.3389/fchem.2021.738969,TiO2:SiO233,ERM:720261,720261,TiO2:SiO2,#N/A,#N/A,#N/A,silica coating,negatively_correlates,anatase to rutile phase transformation,http://purl.enanomapper.net/onto/ENM_3733911,http://purl.enanomapper.net/onto/ENM_placeholder_999998,The presence of SiO2 in TiO2/SiO2 Nc (15%) not only inhibits the anatase to rutile phase transformation but also enhances the photocatalytic performance of TiO2 NPs,TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,33,80%TiO2:SiO2,https://doi.org/10.3389/fchem.2021.738969,TiO2:SiO233,ERM:720261,720261,TiO2:SiO2,#N/A,#N/A,#N/A,silica coating,positively_correlates,photocatalytic activity,http://purl.enanomapper.net/onto/ENM_3733911,http://purl.enanomapper.org/onto/ENM_8000316,The presence of SiO2 in TiO2/SiO2 Nc (15%) not only inhibits the anatase to rutile phase transformation but also enhances the photocatalytic performance of TiO2 NPs,TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,33,#N/A,https://doi.org/10.3389/fchem.2021.738969,TiO2:SiO233,ERM:720261,720261,TiO2:SiO2,#N/A,#N/A,#N/A,SiO2 encapsulation,negatively_correlates,anatase to rutile phase transformation,http://purl.enanomapper.net/onto/ENM_3733911,http://purl.enanomapper.net/onto/ENM_placeholder_999998,"As shown in Table 2, the mass fraction of anatase increases from 64.4 to 90.7% when the SiO2 content increases from 0 to 50%. ",TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,34,TiO2,https://doi.org/10.3390/catal10070759,TiO234,ERM:745735,745735,TiO2,#N/A,#N/A,#N/A,size,negatively_correlates,photocatalytic activity,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.enanomapper.org/onto/ENM_8000316,"For TiO2, as the particle size decreases, its photocatalytic activity will increase to a certain extent, showing a specific size effect.",TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,35,GO,https://doi.org/10.3390/ijms221910578,GO35,ERM:192714,192714,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,elemental composition,observed_outcome,toxicity,http://purl.bioontology.org/ontology/npo#NPO_1888,http://purl.bioontology.org/ontology/npo#NPO_1338,"Generally, the GOs that had gone through the same treatment were clustered together at higher concentrations (32 and 8 mg/L, C6-5 purple-colored in Figure 2A), suggesting a treatment-associated similarity in their properties.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
200,35,GO,https://doi.org/10.3390/ijms221910578,GO35,ERM:192714,192714,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,elemental composition,correlates,toxicity,http://purl.bioontology.org/ontology/npo#NPO_1888,http://purl.bioontology.org/ontology/npo#NPO_1338,"The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
201,35,GO,https://doi.org/10.3390/ijms221910578,GO35,ERM:192714,192714,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,size,correlates,toxicity,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.bioontology.org/ontology/npo#NPO_1338,"The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
202,35,GO,https://doi.org/10.3390/ijms221910578,GO35,ERM:192714,192714,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,oxidation level,does_not_correlate,toxicity,http://purl.enanomapper.net/onto/ENM_6254352,http://purl.bioontology.org/ontology/npo#NPO_1338,"The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
203,36,UV-treated GO,https://doi.org/10.3390/ijms221910578,UV-treated GO36,ERM:679426,679426,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,UV treatment,negatively_correlates,epoxy groups,http://www.ebi.ac.uk/efo/EFO_0022039,http://purl.enanomapper.net/onto/ENM_2458273,"In our study, compared to the untreated GO, the UV-treated GO possessed higher carboxyl (C-COOH) and carbon-carbon groups (C-C and C=C), lower epoxy (C-O-C) and hydroxyl (C-OH) functional groups, and similar oxygen content (Table 1). These features might contribute to the significantly higher molecular toxicity related to DNA damage stress, protein stress, and chemical stress.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.71,mg/L,#N/A,#N/A,PELI1.5,https://purl.placeholder.enanomapper.net/PELI15,1.5,#N/A,#N/A,fold increase,#N/A,http://www.bioassayontology.org/bao#BAO_0010252,PELI assay,Z-average,http://purl.enanomapper.org/onto/ENM_8000297,1669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5.46,SD,0.36,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
204,36,UV-treated GO,https://doi.org/10.3390/ijms221910578,UV-treated GO36,ERM:679426,679426,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,UV treatment,positively_correlates,hydroxyl groups,http://www.ebi.ac.uk/efo/EFO_0022039,http://purl.enanomapper.net/onto/ENM_6674110,"Different GOs at lower concentrations (≤2 mg/L, C4-1 in Figure 2A) that were clustered together likely resulted from the overall indistinguishable low background-level toxicity (Figure 2A and SI Figure S1). The exception is the UV-treated GO, for which all six concentration samples were clustered together. This indicates that UV-treated GOs exhibit more distinctive toxicity profiles from other GOs.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.71,mg/L,#N/A,#N/A,PELI1.5,https://purl.placeholder.enanomapper.net/PELI15,1.5,#N/A,#N/A,fold increase,#N/A,http://www.bioassayontology.org/bao#BAO_0010252,PELI assay,Z-average,http://purl.enanomapper.org/onto/ENM_8000297,1669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5.46,SD,0.36,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
205,36,sonicated GO,https://doi.org/10.3390/ijms221910578,sonicated GO36,ERM:400787,400787,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,sonication,negatively_correlates,size,http://purl.bioontology.org/ontology/npo#NPO_1961,http://purl.org/obo/owl/PATO#PATO_0000117,"With the decrease in size, the toxicity level of the sonicated GOs tended to increase.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Z-average,http://purl.enanomapper.org/onto/ENM_8000297,352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.39,SD,0.56,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
206,36,sonicated GO,https://doi.org/10.3390/ijms221910578,sonicated GO36,ERM:400787,400787,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,size,negatively_correlates,genotoxicity,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.enanomapper.org/onto/ENM_0000039,"The results indicate that the untreated control GO possessed the lowest geno-TEQ1.5, and the 2.5-h-sonicated GO showed the highest genotoxic equivalent.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Z-average,http://purl.enanomapper.org/onto/ENM_8000297,352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.39,SD,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,36,sonicated GO,https://doi.org/10.3390/ijms221910578,sonicated GO36,ERM:400787,400787,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,size,negatively_correlates,genotoxicity,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.enanomapper.org/onto/ENM_0000039,"With respect to the small-sized GO (2.5 h sonicated), the internalization of tiny GO sheets would be the main mode of action.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Z-average,http://purl.enanomapper.org/onto/ENM_8000297,352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.39,SD,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,36,#N/A,https://doi.org/10.3390/ijms221910578,36,ERM:001635,001635,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,#N/A,UV treatment,negatively_correlates,Zeta-potential,http://www.ebi.ac.uk/efo/EFO_0022039,http://purl.bioontology.org/ontology/npo#NPO_1365,"Moreover, the UV-treated and thermally reduced GOs have lower zeta potential than the other three, indicating that the former two samples are more inclined to aggregate in the SD medium. However, after adding the dispersant (1% BSA), the aggregation was quite slight, indicated by the similar aggregation size determined by the DLS of GOs prepared in the same way as for toxicogenomic assays.",TRUE,#N/A,GFP-fused S. cerevisiae,http://purl.enanomapper.net/onto/ENM_5076971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,#N/A,#N/A,#N/A,Malvern Zetasizer Nano ZS90,DLS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,SD,Malvern Zetasizer Nano ZS90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2–3% of sulfur and <1% of nitrogen,,,,,,,,,,,,,,,,,,,,
